ID,Timestamp,Status,Temperature,Humidity,Lux Level
96,2024-09-05 00:38:41,False,22.57,56.6,29.02
97,2024-09-05 00:48:40,False,24.28,52.96,8.83
98,2024-09-05 00:51:58,False,24.92,52.54,16.84
99,2024-09-05 00:57:34,True,25.3,86.41,47.46
100,2024-09-05 00:59:43,False,20.87,51.17,7.55
101,2024-09-05 01:03:45,False,20.73,59.81,7.01
102,2024-09-05 01:05:48,False,24.98,54.84,10.97
103,2024-09-05 01:08:52,False,23.8,55.57,7.75
104,2024-09-05 01:18:35,False,20.61,56.81,17.48
105,2024-09-05 01:24:12,False,24.12,54.85,1.88
106,2024-09-05 01:26:59,False,22.02,52.4,25.87
107,2024-09-05 01:34:40,True,33.2,95.52,33.19
108,2024-09-05 01:41:45,True,26.57,66.41,83.92
109,2024-09-05 01:50:57,False,22.13,55.64,13.28
110,2024-09-05 01:58:56,False,23.8,53.63,22.21
111,2024-09-05 02:03:31,True,25.91,92.37,59.58
112,2024-09-05 02:10:48,True,31.73,61.21,62.91
113,2024-09-05 02:14:25,False,24.8,50.75,14.74
114,2024-09-05 02:23:56,False,21.49,54.12,0.7
115,2024-09-05 02:30:24,False,21.21,59.82,23.92
116,2024-09-05 02:39:07,True,30.86,75.12,32.85
117,2024-09-05 02:40:37,False,22.97,54.16,29.45
118,2024-09-05 02:42:38,False,21.98,58.22,28.28
119,2024-09-05 02:47:21,False,20.35,56.97,21.97
120,2024-09-05 02:55:22,True,31.97,69.76,73.32
121,2024-09-05 03:00:17,False,22.68,56.52,27.05
122,2024-09-05 03:07:35,True,29.34,74.56,99.86
123,2024-09-05 03:16:46,False,20.24,58.25,15.47
124,2024-09-05 03:21:26,False,24.65,51.0,19.46
125,2024-09-05 03:27:30,False,22.07,52.79,14.37
126,2024-09-05 03:36:59,True,28.45,68.12,53.65
127,2024-09-05 03:45:06,True,30.61,75.77,54.3
128,2024-09-05 03:53:08,False,21.76,55.37,20.47
129,2024-09-05 04:01:06,True,25.41,63.92,78.89
130,2024-09-05 04:10:49,False,21.56,51.62,20.57
131,2024-09-05 04:20:46,False,23.88,52.95,25.51
132,2024-09-05 04:21:22,True,25.35,97.25,55.7
133,2024-09-05 04:29:08,True,31.26,66.26,33.44
134,2024-09-05 04:37:39,False,23.4,51.75,22.7
135,2024-09-05 04:46:38,True,28.03,66.59,69.69
136,2024-09-05 04:50:32,False,23.8,55.23,26.32
137,2024-09-05 04:57:01,True,33.29,66.29,88.15
138,2024-09-05 05:02:00,False,22.56,52.73,6.39
139,2024-09-05 05:04:34,False,22.91,57.74,28.54
140,2024-09-05 05:07:39,False,21.74,50.04,9.89
141,2024-09-05 05:14:42,False,22.51,51.36,25.39
142,2024-09-05 05:19:08,False,21.81,50.84,23.99
143,2024-09-05 05:23:50,True,28.43,96.68,92.09
144,2024-09-05 05:28:02,False,24.31,53.19,16.52
145,2024-09-05 05:32:17,False,23.94,52.28,12.8
146,2024-09-05 05:37:24,False,23.29,58.54,10.98
147,2024-09-05 05:41:21,False,24.83,57.09,7.58
148,2024-09-05 05:44:59,True,25.16,84.13,66.61
149,2024-09-05 05:47:43,False,24.0,56.87,29.28
150,2024-09-05 05:53:25,False,21.43,52.97,19.07
151,2024-09-05 05:56:07,True,25.44,68.79,72.13
152,2024-09-05 05:58:01,False,23.6,52.2,28.47
153,2024-09-05 06:06:08,False,21.72,58.55,20.92
154,2024-09-05 06:09:49,False,21.82,58.97,12.58
155,2024-09-05 06:11:19,False,22.73,57.64,18.75
156,2024-09-05 06:13:14,True,31.76,94.47,53.05
157,2024-09-05 06:16:10,False,24.45,56.56,7.11
158,2024-09-05 06:18:57,False,22.4,58.7,2.79
159,2024-09-05 06:19:36,False,21.14,52.19,8.36
160,2024-09-05 06:23:32,False,24.32,56.36,14.66
161,2024-09-05 06:24:05,False,23.11,50.41,22.85
162,2024-09-05 06:24:53,False,24.01,55.09,24.64
163,2024-09-05 06:29:17,False,21.26,54.77,19.9
164,2024-09-05 06:30:38,False,24.58,53.97,24.78
165,2024-09-05 06:34:08,True,29.95,71.52,73.74
166,2024-09-05 06:40:00,True,31.1,76.26,54.47
167,2024-09-05 06:46:52,False,23.31,52.96,0.2
168,2024-09-05 06:53:09,False,20.75,58.43,23.36
169,2024-09-05 06:58:01,False,24.23,59.4,8.88
170,2024-09-05 07:07:29,False,24.27,57.3,14.85
171,2024-09-05 07:15:36,False,21.6,50.18,0.46
172,2024-09-05 07:18:36,False,21.75,53.48,12.87
173,2024-09-05 07:20:07,False,24.19,55.15,9.88
174,2024-09-05 07:23:12,False,24.86,57.26,13.0
175,2024-09-05 07:27:40,False,21.95,58.08,27.96
176,2024-09-05 07:35:09,True,27.21,73.18,39.31
177,2024-09-05 07:41:44,False,23.23,51.9,3.54
178,2024-09-05 07:44:49,True,34.85,78.3,41.27
179,2024-09-05 07:52:12,False,22.01,51.12,8.73
180,2024-09-05 08:00:49,False,23.04,57.67,6.73
181,2024-09-05 08:05:20,False,20.79,50.51,26.53
182,2024-09-05 08:12:51,False,22.65,51.0,5.27
183,2024-09-05 08:13:34,True,33.15,76.47,31.72
184,2024-09-05 08:15:39,False,24.94,59.91,27.92
185,2024-09-05 08:22:56,False,22.39,52.89,3.59
186,2024-09-05 08:25:16,False,22.02,55.16,18.05
187,2024-09-05 08:27:34,False,24.91,59.69,21.88
188,2024-09-05 08:28:49,False,22.49,50.17,26.72
189,2024-09-05 08:37:41,False,24.7,50.09,9.61
190,2024-09-05 08:38:19,True,31.94,73.1,74.12
191,2024-09-05 08:44:04,False,20.32,59.14,6.29
192,2024-09-05 08:52:29,True,34.89,76.61,57.41
193,2024-09-05 09:00:31,False,21.63,53.7,0.58
194,2024-09-05 09:03:03,False,20.73,54.77,21.51
195,2024-09-05 09:06:19,False,22.29,59.16,0.24
196,2024-09-05 09:06:52,False,22.04,51.78,11.76
197,2024-09-05 09:10:23,True,33.55,71.84,57.57
198,2024-09-05 09:16:20,False,20.14,50.11,9.14
199,2024-09-05 09:18:37,True,31.94,84.4,95.68
200,2024-09-05 09:22:54,False,20.87,51.35,29.14
201,2024-09-05 09:31:00,False,20.02,54.32,7.79
202,2024-09-05 09:40:38,False,24.49,50.57,23.75
203,2024-09-05 09:46:19,False,23.71,59.55,15.99
204,2024-09-05 09:46:55,False,21.79,59.43,9.29
205,2024-09-05 09:53:14,False,20.15,56.0,4.36
206,2024-09-05 10:00:58,False,21.15,55.6,17.01
207,2024-09-05 10:09:57,False,20.16,53.77,16.61
208,2024-09-05 10:13:09,True,31.62,97.88,74.75
209,2024-09-05 10:14:04,True,31.39,92.66,77.28
210,2024-09-05 10:16:37,True,34.8,81.21,70.79
211,2024-09-05 10:23:31,True,28.83,79.88,34.64
212,2024-09-05 10:29:06,True,32.7,89.68,70.43
213,2024-09-05 10:36:57,False,23.73,59.79,9.78
214,2024-09-05 10:37:57,False,23.83,57.49,29.54
215,2024-09-05 10:39:39,False,22.39,50.32,17.03
216,2024-09-05 10:48:29,False,22.86,59.6,11.77
217,2024-09-05 10:51:21,True,32.15,90.28,90.08
218,2024-09-05 10:59:58,False,23.84,52.17,24.44
219,2024-09-05 11:05:45,True,34.76,66.48,60.38
220,2024-09-05 11:06:36,True,28.58,93.33,31.32
221,2024-09-05 11:10:08,False,22.31,57.05,10.54
222,2024-09-05 11:13:11,True,33.7,78.44,53.57
223,2024-09-05 11:22:03,False,24.65,52.52,0.52
224,2024-09-05 11:24:36,False,22.02,58.76,9.34
225,2024-09-05 11:29:14,False,20.6,52.9,17.33
226,2024-09-05 11:33:00,False,21.03,54.61,17.89
227,2024-09-05 11:38:48,True,30.98,72.65,63.14
228,2024-09-05 11:40:56,True,29.45,80.05,64.87
229,2024-09-05 11:44:01,False,23.46,52.22,14.0
230,2024-09-05 11:48:53,False,24.49,58.01,13.23
231,2024-09-05 11:52:51,False,21.85,59.27,14.59
232,2024-09-05 11:54:38,False,20.05,58.48,27.31
233,2024-09-05 12:02:25,False,22.82,55.31,3.71
234,2024-09-05 12:09:25,False,22.6,54.52,2.74
235,2024-09-05 12:17:55,False,21.62,50.53,3.15
236,2024-09-05 12:26:15,False,23.15,55.84,8.89
237,2024-09-05 12:33:04,False,20.09,56.82,21.5
238,2024-09-05 12:37:35,True,33.98,83.1,60.65
239,2024-09-05 12:40:18,True,32.3,96.13,51.33
240,2024-09-05 12:44:58,True,29.12,82.03,91.42
241,2024-09-05 12:48:57,False,20.08,56.44,29.36
242,2024-09-05 12:50:00,False,22.43,52.15,5.09
243,2024-09-05 12:59:46,True,28.71,84.8,73.89
244,2024-09-05 13:06:00,False,21.56,50.53,22.56
245,2024-09-05 13:14:26,False,24.94,58.95,20.16
246,2024-09-05 13:24:19,False,20.27,59.08,14.65
247,2024-09-05 13:28:34,False,22.67,53.46,1.26
248,2024-09-05 13:31:43,False,23.47,50.89,28.63
249,2024-09-05 13:34:39,True,32.62,84.28,41.67
250,2024-09-05 13:40:18,False,21.26,57.56,8.64
251,2024-09-05 13:47:33,False,22.09,58.98,22.81
252,2024-09-05 13:50:49,False,24.59,59.82,21.89
253,2024-09-05 13:59:12,False,23.58,59.13,15.44
254,2024-09-05 14:02:20,False,23.18,55.29,22.74
255,2024-09-05 14:10:38,True,26.53,77.41,73.03
256,2024-09-05 14:16:18,True,25.49,71.69,67.46
257,2024-09-05 14:17:37,True,26.22,71.27,76.31
258,2024-09-05 14:27:30,True,30.09,91.12,99.12
259,2024-09-05 14:28:47,False,22.93,59.05,3.19
260,2024-09-05 14:33:39,True,27.83,91.44,90.99
261,2024-09-05 14:38:47,True,28.95,82.73,55.34
262,2024-09-05 14:41:05,False,22.95,51.82,28.25
263,2024-09-05 14:50:25,False,24.39,54.69,20.68
264,2024-09-05 14:59:21,True,33.85,70.79,42.88
265,2024-09-05 15:04:54,False,20.48,55.89,27.13
266,2024-09-05 15:05:24,False,24.27,57.25,2.22
267,2024-09-05 15:11:49,False,22.14,53.65,16.01
268,2024-09-05 15:18:33,False,23.43,53.41,19.53
269,2024-09-05 15:21:25,False,22.69,53.74,10.38
270,2024-09-05 15:26:59,True,33.17,73.85,82.86
271,2024-09-05 15:36:29,True,33.77,62.84,85.63
272,2024-09-05 15:37:29,False,21.93,51.13,15.55
273,2024-09-05 15:39:10,True,29.05,65.45,67.57
274,2024-09-05 15:45:17,True,26.59,63.75,82.35
275,2024-09-05 15:45:51,True,29.51,82.93,67.19
276,2024-09-05 15:47:04,False,20.44,59.86,18.65
277,2024-09-05 15:47:46,True,29.84,70.33,54.16
278,2024-09-05 15:54:03,False,21.44,59.84,1.29
279,2024-09-05 15:57:14,False,24.0,53.26,13.59
280,2024-09-05 16:01:20,True,33.93,61.78,75.26
281,2024-09-05 16:02:34,False,20.02,51.6,24.7
282,2024-09-05 16:10:59,False,20.09,55.11,26.32
283,2024-09-05 16:19:03,True,31.74,74.76,33.93
284,2024-09-05 16:22:49,False,23.11,53.39,10.73
285,2024-09-05 16:26:15,True,25.36,95.43,69.18
286,2024-09-05 16:31:59,True,34.54,64.24,46.55
287,2024-09-05 16:40:16,False,24.3,53.01,17.3
288,2024-09-05 16:49:50,False,21.73,52.94,19.98
289,2024-09-05 16:52:44,False,21.32,52.73,10.15
290,2024-09-05 16:56:21,True,25.92,98.96,89.72
291,2024-09-05 17:03:34,True,29.16,76.09,81.79
292,2024-09-05 17:04:08,True,25.32,85.73,34.3
293,2024-09-05 17:09:21,False,20.03,58.93,12.86
294,2024-09-05 17:14:01,False,23.65,53.82,16.78
295,2024-09-05 17:18:49,True,31.08,83.31,72.79
296,2024-09-05 17:19:45,True,32.21,93.66,78.37
297,2024-09-05 17:22:59,True,28.07,78.44,34.65
298,2024-09-05 17:32:45,False,21.77,50.88,22.29
299,2024-09-05 17:35:34,True,33.91,97.55,52.32
300,2024-09-05 17:43:57,False,22.98,54.69,13.71
301,2024-09-05 17:51:04,False,22.86,52.95,14.17
302,2024-09-05 17:52:56,True,27.78,71.16,94.57
303,2024-09-05 17:54:31,False,24.58,51.34,12.11
304,2024-09-05 17:58:37,False,24.37,52.03,24.51
305,2024-09-05 18:06:52,True,25.87,90.08,42.42
306,2024-09-05 18:08:08,True,25.8,97.52,87.19
307,2024-09-05 18:15:48,True,28.45,81.57,32.96
308,2024-09-05 18:22:16,True,32.84,83.38,35.31
309,2024-09-05 18:23:53,True,27.68,88.27,70.07
310,2024-09-05 18:32:38,False,22.94,55.98,15.24
311,2024-09-05 18:39:56,False,20.7,53.02,13.63
312,2024-09-05 18:48:39,False,22.47,51.66,10.67
313,2024-09-05 18:55:37,False,20.14,51.57,9.33
314,2024-09-05 19:02:12,False,23.22,52.22,2.25
315,2024-09-05 19:09:36,False,21.87,53.2,14.03
316,2024-09-05 19:16:44,True,30.65,60.65,83.71
317,2024-09-05 19:25:59,True,30.57,85.19,67.81
318,2024-09-05 19:30:54,False,22.43,51.42,17.12
319,2024-09-05 19:37:21,False,21.05,53.32,2.87
320,2024-09-05 19:39:25,False,20.75,53.9,2.02
321,2024-09-05 19:48:59,False,24.73,58.7,27.56
322,2024-09-05 19:50:39,True,26.06,60.06,73.02
323,2024-09-05 19:53:57,False,24.81,53.2,6.88
324,2024-09-05 19:55:19,False,21.09,57.71,15.77
325,2024-09-05 20:01:22,False,20.84,52.86,13.76
326,2024-09-05 20:10:28,True,32.84,97.69,70.45
327,2024-09-05 20:18:40,False,20.2,58.71,15.88
328,2024-09-05 20:22:33,True,30.68,73.77,53.14
329,2024-09-05 20:31:05,False,21.23,59.47,2.58
330,2024-09-05 20:31:53,True,32.93,99.72,99.37
331,2024-09-05 20:39:50,True,32.21,70.12,93.46
332,2024-09-05 20:49:29,False,24.43,54.23,15.56
333,2024-09-05 20:58:58,True,26.86,85.65,86.68
334,2024-09-05 21:04:32,False,20.68,56.28,25.59
335,2024-09-05 21:12:22,False,23.4,53.36,29.25
336,2024-09-05 21:13:51,False,24.46,50.93,22.12
337,2024-09-05 21:15:07,False,22.61,58.33,6.05
338,2024-09-05 21:24:17,False,20.72,54.78,5.6
339,2024-09-05 21:32:59,False,22.09,55.84,9.09
340,2024-09-05 21:34:43,False,25.0,57.05,14.89
341,2024-09-05 21:41:46,False,23.94,56.54,22.95
342,2024-09-05 21:51:29,False,22.88,55.53,24.36
343,2024-09-05 22:01:06,False,22.16,53.07,2.38
344,2024-09-05 22:06:33,True,25.77,83.67,84.57
345,2024-09-05 22:10:09,True,29.12,74.06,62.38
346,2024-09-05 22:13:38,False,23.0,56.04,11.21
347,2024-09-05 22:14:12,True,31.47,63.16,87.84
348,2024-09-05 22:22:58,False,20.82,52.73,21.84
349,2024-09-05 22:29:27,True,34.36,81.25,91.87
350,2024-09-05 22:33:30,True,28.72,71.65,87.57
351,2024-09-05 22:36:07,True,33.94,93.33,48.3
352,2024-09-05 22:43:25,False,21.69,55.78,13.99
353,2024-09-05 22:49:54,False,22.93,51.39,15.96
354,2024-09-05 22:58:30,True,29.86,68.47,82.91
355,2024-09-05 23:04:06,False,22.04,58.11,20.39
356,2024-09-05 23:07:23,False,23.55,56.37,22.11
357,2024-09-05 23:10:38,False,21.03,58.13,1.95
358,2024-09-05 23:17:59,True,25.17,96.88,81.38
359,2024-09-05 23:25:12,False,20.88,50.28,2.62
360,2024-09-05 23:31:09,True,32.53,75.69,45.18
361,2024-09-05 23:33:27,True,27.7,84.26,44.71
362,2024-09-05 23:40:52,False,23.47,53.28,14.82
363,2024-09-05 23:46:14,False,20.15,53.63,13.06
364,2024-09-05 23:51:15,True,27.0,96.4,98.34
365,2024-09-05 23:57:37,False,24.0,51.05,23.94
366,2024-09-06 00:00:09,False,24.44,58.2,11.27
367,2024-09-06 00:04:58,True,33.37,60.11,74.94
368,2024-09-06 00:09:51,False,21.26,53.03,21.97
369,2024-09-06 00:18:07,False,20.66,52.67,26.09
370,2024-09-06 00:21:29,False,20.74,53.01,29.18
371,2024-09-06 00:28:04,False,24.34,57.93,27.19
372,2024-09-06 00:35:08,False,21.02,55.49,17.1
373,2024-09-06 00:36:16,True,30.75,80.73,89.65
374,2024-09-06 00:39:35,False,21.58,56.04,9.01
375,2024-09-06 00:43:31,False,20.07,51.88,4.11
376,2024-09-06 00:49:02,False,21.2,56.92,3.99
377,2024-09-06 00:51:06,True,26.23,70.83,53.21
378,2024-09-06 00:56:40,True,32.21,67.36,63.15
379,2024-09-06 01:01:00,True,30.15,67.09,34.53
380,2024-09-06 01:06:25,False,20.98,59.46,1.29
381,2024-09-06 01:15:19,True,25.28,76.65,56.65
382,2024-09-06 01:24:46,False,22.29,59.9,20.21
383,2024-09-06 01:25:19,True,26.77,87.22,45.09
384,2024-09-06 01:31:47,True,31.1,96.65,75.41
385,2024-09-06 01:35:49,False,22.02,52.6,24.11
386,2024-09-06 01:42:26,True,34.92,62.93,43.72
387,2024-09-06 01:51:34,False,22.28,59.76,0.27
388,2024-09-06 01:59:38,False,22.9,53.81,25.11
389,2024-09-06 02:07:27,False,23.58,57.41,8.67
390,2024-09-06 02:16:59,False,23.18,50.75,3.37
391,2024-09-06 02:23:50,True,33.79,71.24,92.02
392,2024-09-06 02:33:41,False,22.39,58.69,20.63
393,2024-09-06 02:41:13,True,34.11,96.81,94.44
394,2024-09-06 02:45:30,False,20.23,58.11,0.3
395,2024-09-06 02:52:41,False,23.23,58.58,12.87
396,2024-09-06 02:56:14,False,22.04,59.82,29.34
397,2024-09-06 02:59:55,False,20.14,57.91,10.01
398,2024-09-06 03:05:29,False,21.24,52.27,11.58
399,2024-09-06 03:10:56,False,22.93,50.61,26.25
400,2024-09-06 03:12:52,False,23.35,53.97,17.07
401,2024-09-06 03:14:24,False,21.27,59.58,13.62
402,2024-09-06 03:23:05,False,22.52,56.68,10.67
403,2024-09-06 03:25:21,True,32.65,87.34,67.67
404,2024-09-06 03:32:45,False,23.17,57.76,4.26
405,2024-09-06 03:42:18,False,24.67,50.55,22.42
406,2024-09-06 03:50:16,False,24.3,51.11,9.57
407,2024-09-06 03:58:08,True,29.77,90.35,93.97
408,2024-09-06 04:07:43,False,23.32,50.14,10.63
409,2024-09-06 04:09:32,False,21.17,55.64,27.42
410,2024-09-06 04:19:15,True,26.63,96.42,71.63
411,2024-09-06 04:24:41,False,22.71,55.9,15.27
412,2024-09-06 04:28:25,True,31.21,95.26,98.85
413,2024-09-06 04:31:36,False,23.48,56.12,5.73
414,2024-09-06 04:39:47,False,21.49,50.46,21.56
415,2024-09-06 04:49:19,True,27.9,99.18,96.09
416,2024-09-06 04:55:53,True,33.31,80.33,66.91
417,2024-09-06 04:58:27,False,24.41,51.33,9.49
418,2024-09-06 05:00:19,False,22.9,50.25,3.43
419,2024-09-06 05:09:54,True,34.85,62.11,93.74
420,2024-09-06 05:17:54,False,20.6,54.22,4.42
421,2024-09-06 05:23:15,True,26.87,82.42,63.66
422,2024-09-06 05:24:38,False,20.65,51.06,20.91
423,2024-09-06 05:28:16,False,24.66,56.02,9.8
424,2024-09-06 05:34:16,False,22.56,59.84,1.54
425,2024-09-06 05:37:43,False,20.55,57.57,18.82
426,2024-09-06 05:39:48,False,22.71,52.3,11.55
427,2024-09-06 05:43:47,False,23.47,55.44,8.36
428,2024-09-06 05:53:04,False,22.66,51.91,18.14
429,2024-09-06 05:59:38,True,34.72,82.83,35.01
430,2024-09-06 06:06:05,False,23.35,57.79,12.04
431,2024-09-06 06:15:46,False,23.97,60.0,20.4
432,2024-09-06 06:17:28,False,21.36,52.21,0.41
433,2024-09-06 06:18:09,False,20.44,58.47,16.12
434,2024-09-06 06:22:32,False,22.19,50.39,22.93
435,2024-09-06 06:28:10,False,21.57,59.97,18.75
436,2024-09-06 06:33:11,False,21.48,52.48,17.34
437,2024-09-06 06:38:25,True,27.1,96.68,48.98
438,2024-09-06 06:40:58,False,23.47,57.64,0.24
439,2024-09-06 06:44:36,False,20.07,54.47,18.47
440,2024-09-06 06:48:05,False,21.61,51.15,14.81
441,2024-09-06 06:53:32,False,22.94,50.95,24.76
442,2024-09-06 06:55:09,False,22.3,57.98,12.14
443,2024-09-06 06:59:49,False,20.75,59.46,17.33
444,2024-09-06 07:03:08,False,22.33,50.19,11.06
445,2024-09-06 07:04:47,False,21.69,52.67,16.52
446,2024-09-06 07:12:57,True,34.34,89.14,83.73
447,2024-09-06 07:15:29,False,22.21,50.53,11.55
448,2024-09-06 07:21:56,False,20.82,55.2,7.23
449,2024-09-06 07:23:48,False,23.63,54.14,1.51
450,2024-09-06 07:28:47,False,21.31,54.19,5.52
451,2024-09-06 07:33:08,False,22.96,50.64,15.19
452,2024-09-06 07:41:17,False,22.4,50.59,2.05
453,2024-09-06 07:48:51,True,30.69,90.59,87.6
454,2024-09-06 07:53:11,False,22.25,57.29,20.51
455,2024-09-06 07:53:50,False,21.71,51.71,27.6
456,2024-09-06 07:59:31,False,22.71,55.5,19.54
457,2024-09-06 08:07:55,False,24.47,58.4,24.99
458,2024-09-06 08:13:25,False,23.73,55.78,25.21
459,2024-09-06 08:20:00,True,34.83,74.8,80.75
460,2024-09-06 08:21:48,True,30.75,84.17,71.05
461,2024-09-06 08:26:01,False,20.6,57.93,19.91
462,2024-09-06 08:28:10,True,30.59,84.83,32.61
463,2024-09-06 08:31:17,False,24.93,56.26,12.4
464,2024-09-06 08:35:04,False,22.23,54.01,9.55
465,2024-09-06 08:40:02,True,33.94,66.54,92.64
466,2024-09-06 08:49:13,True,33.89,78.08,31.43
467,2024-09-06 08:53:29,False,23.98,50.08,10.92
468,2024-09-06 08:58:33,False,23.96,57.03,4.6
469,2024-09-06 09:05:45,True,33.75,93.97,68.84
470,2024-09-06 09:15:18,False,23.37,58.78,4.84
471,2024-09-06 09:16:24,True,32.78,89.78,39.16
472,2024-09-06 09:18:59,False,21.36,55.79,17.13
473,2024-09-06 09:27:59,True,28.9,85.86,97.9
474,2024-09-06 09:36:15,False,20.93,54.18,5.85
475,2024-09-06 09:39:56,False,21.79,56.26,10.83
476,2024-09-06 09:41:37,False,23.46,55.2,0.18
477,2024-09-06 09:42:54,True,28.2,91.82,53.26
478,2024-09-06 09:48:11,False,20.76,58.51,6.52
479,2024-09-06 09:58:02,False,23.25,57.17,18.48
480,2024-09-06 10:00:58,True,27.49,88.32,75.45
